index,市区町村コード,住所,種類,面積（㎡）,築年数,最寄駅：距離（分）,取引価格（総額）,divergence,ratio,signed_pct,direction,band,quantile_median,empirical_median,has_overlap,n_used,flag
39560,13229,東京都西東京市谷戸町,中古マンション等,85,8.0,8.0,81000000,0.49410857318804996,1.49410857318805,49.41085731880499,高値,中度,75452482.94599652,50500000.0,True,30,要人手査定
13227,13109,東京都品川区上大崎,中古マンション等,100,51.0,5.0,160000000,0.4940992907585085,1.4940992907585084,49.40992907585085,高値,中度,132974836.87750725,89000000.0,True,30,要人手査定
3180,13103,東京都港区港南,中古マンション等,25,18.0,14.0,28000000,0.4939296369405348,0.5060703630594652,-49.392963694053485,安値,中度,24038342.245324597,47500000.0,True,30,要人手査定
24441,13116,東京都豊島区池袋,中古マンション等,70,43.0,4.0,61000000,0.49378249112594663,1.4937824911259467,49.378249112594666,高値,中度,74689124.55629733,50000000.0,True,30,要人手査定
6214,13104,東京都新宿区富久町,中古マンション等,50,56.0,8.0,53000000,0.4937352843149991,1.4937352843149991,49.373528431499906,高値,中度,53027602.59318247,35500000.0,True,30,要人手査定
15651,13110,東京都目黒区上目黒,中古マンション等,15,36.0,12.0,12000000,0.4937060263216897,0.5062939736783103,-49.37060263216897,安値,中度,11644761.394601136,23000000.0,True,30,要人手査定
36322,13208,東京都調布市調布ケ丘,中古マンション等,80,14.0,10.0,85000000,0.49368825794768223,1.4936882579476822,49.36882579476822,高値,中度,80659165.92917484,54000000.0,True,30,要人手査定
31171,13121,東京都足立区大谷田,中古マンション等,25,52.0,12.0,9300000,0.49359598016456097,1.4935959801645609,49.3595980164561,高値,中度,11948767.841316488,8000000.0,True,30,要人手査定
20112,13112,東京都世田谷区三軒茶屋,中古マンション等,50,53.0,10.0,56000000,0.4934056602242899,1.49340566022429,49.34056602242899,高値,中度,56002712.25841087,37500000.0,True,30,要人手査定
3827,13103,東京都港区西麻布,中古マンション等,25,50.0,12.0,15000000,0.493388469867782,0.5066115301322179,-49.3388469867782,安値,中度,17224792.02449541,34000000.0,True,30,要人手査定
29336,13120,東京都練馬区石神井町,中古マンション等,80,24.0,2.0,95000000,0.492987454336797,1.4929874543367971,49.298745433679706,高値,中度,97044184.53189181,65000000.0,True,30,要人手査定
38308,13218,東京都福生市武蔵野台,中古マンション等,90,25.0,18.0,16000000,0.4929805234985365,1.4929805234985365,49.29805234985365,高値,中度,25380668.89947512,17000000.0,True,30,要人手査定
37499,13211,東京都小平市花小金井南町,中古マンション等,70,22.0,0.0,63000000,0.4929137630980454,1.4929137630980454,49.29137630980454,高値,中度,55984266.1161767,37500000.0,True,30,要人手査定
4456,13103,東京都港区三田,中古マンション等,30,2.0,7.0,150000000,0.4928703232308124,1.4928703232308125,49.28703232308124,高値,中度,87332913.90900253,58500000.0,True,30,要人手査定
9050,13107,東京都墨田区墨田,中古マンション等,65,38.0,7.0,27000000,0.4926458146748319,0.5073541853251682,-49.26458146748319,安値,中度,24353000.89560807,48000000.0,True,30,要人手査定
13510,13109,東京都品川区北品川,中古マンション等,120,28.0,10.0,210000000,0.4925754101790377,1.4925754101790376,49.25754101790377,高値,中度,208960557.42506528,140000000.0,True,30,要人手査定
11943,13108,東京都江東区白河,中古マンション等,75,21.0,2.0,130000000,0.49254688135580166,1.4925468813558016,49.25468813558017,高値,中度,130597852.11863264,87500000.0,True,30,要人手査定
25228,13116,東京都豊島区目白,中古マンション等,75,20.0,8.0,250000000,0.49240267944378047,1.4924026794437806,49.24026794437805,高値,中度,138047247.8485497,92500000.0,True,30,要人手査定
38177,13215,東京都国立市中,中古マンション等,130,25.0,16.0,79000000,0.49235084000573737,1.4923508400057373,49.235084000573735,高値,中度,91033401.24034998,61000000.0,True,30,要人手査定
38627,13221,東京都清瀬市松山,中古マンション等,85,22.0,3.0,53000000,0.4923137960586401,1.4923137960586401,49.231379605864014,高値,中度,47007884.575847164,31500000.0,True,30,要人手査定
25711,13117,東京都北区王子,中古マンション等,85,8.0,6.0,120000000,0.4922372324539709,1.492237232453971,49.22372324539709,高値,中度,111171673.81782083,74500000.0,True,30,要人手査定
3409,13103,東京都港区港南,中古マンション等,120,20.0,14.0,310000000,0.4921449800126374,1.4921449800126374,49.21449800126374,高値,中度,283507546.2024011,190000000.0,True,30,要人手査定
17501,13111,東京都大田区山王,中古マンション等,75,26.0,3.0,110000000,0.49210673001687727,1.4921067300168773,49.210673001687724,高値,中度,91764563.89603795,61500000.0,True,30,要人手査定
35880,13206,東京都府中市緑町,中古マンション等,65,47.0,7.0,47000000,0.491960620825908,1.491960620825908,49.1960620825908,高値,中度,36553035.21023475,24500000.0,True,30,要人手査定
15057,13110,東京都目黒区上目黒,中古マンション等,20,36.0,12.0,12000000,0.4919454552784763,0.5080545447215237,-49.19454552784763,安値,中度,11685254.528595045,23000000.0,True,30,要人手査定
25175,13116,東京都豊島区南池袋,中古マンション等,40,1.0,7.0,86000000,0.4918395504889393,1.4918395504889392,49.18395504889393,高値,中度,86526693.92835848,58000000.0,True,30,要人手査定
10754,13108,東京都江東区豊洲,中古マンション等,100,5.0,4.0,330000000,0.4916364781049759,1.491636478104976,49.163647810497594,高値,中度,261036383.66837078,175000000.0,True,30,要人手査定
24428,13116,東京都豊島区目白,中古マンション等,85,20.0,6.0,220000000,0.4916077246165797,1.4916077246165798,49.16077246165797,高値,中度,149160772.46165797,100000000.0,True,30,要人手査定
34923,13203,東京都武蔵野市境南町,中古マンション等,40,57.0,9.0,13000000,0.49154378743900146,0.5084562125609985,-49.154378743900146,安値,中度,12965633.420305463,25500000.0,True,30,要人手査定
7501,13105,東京都文京区千石,中古マンション等,25,55.0,10.0,18000000,0.49153187732942355,0.5084681226705765,-49.15318773294236,安値,中度,13982873.373440852,27500000.0,True,30,要人手査定
7500,13105,東京都文京区千石,中古マンション等,25,55.0,10.0,14000000,0.49153187732942355,0.5084681226705765,-49.15318773294236,安値,中度,13982873.373440852,27500000.0,True,30,要人手査定
23246,13115,東京都杉並区浜田山,中古マンション等,100,21.0,7.0,150000000,0.4912257141622955,1.4912257141622955,49.12257141622955,高値,中度,139429604.27417463,93500000.0,True,30,要人手査定
11336,13108,東京都江東区豊洲,中古マンション等,90,10.0,10.0,190000000,0.49121708897258587,1.491217088972586,49.121708897258586,高値,中度,178946050.6767103,120000000.0,True,30,要人手査定
35737,13206,東京都府中市四谷,中古マンション等,85,12.0,5.0,28000000,0.4911971932821215,0.5088028067178785,-49.119719328212156,安値,中度,35616196.47025149,70000000.0,True,30,要人手査定
164,13101,東京都千代田区三番町,中古マンション等,50,57.0,5.0,71000000,0.49113499183700066,1.4911349918370007,49.113499183700064,高値,中度,67101074.63266503,45000000.0,True,30,要人手査定
165,13101,東京都千代田区三番町,中古マンション等,50,57.0,5.0,78000000,0.49113499183700066,1.4911349918370007,49.113499183700064,高値,中度,67101074.63266503,45000000.0,True,30,要人手査定
34801,13203,東京都武蔵野市御殿山,中古マンション等,80,56.0,6.0,91000000,0.49110999799795685,1.491109997997957,49.110999799795685,高値,中度,79774384.89289069,53500000.0,True,30,要人手査定
1484,13102,東京都中央区銀座,中古マンション等,25,22.0,1.0,55000000,0.49087541054905853,1.4908754105490585,49.087541054905856,高値,中度,44726262.316471756,30000000.0,True,30,要人手査定
28651,13119,東京都板橋区若木,中古マンション等,40,40.0,15.0,10000000,0.4908491906086366,0.5091508093913635,-49.084919060863655,安値,中度,12219619.425392723,24000000.0,True,30,要人手査定
34536,13202,東京都立川市高松町,中古マンション等,105,30.0,11.0,50000000,0.49078665863952775,1.4907866586395278,49.07866586395278,高値,中度,58886073.01626135,39500000.0,True,30,要人手査定
1147,13102,東京都中央区勝どき,中古マンション等,50,3.0,1.0,130000000,0.4907217143260428,1.4907217143260427,49.07217143260428,高値,中度,142363923.7181371,95500000.0,True,30,要人手査定
5326,13104,東京都新宿区四谷,中古マンション等,50,43.0,7.0,64000000,0.4906389353558691,1.490638935355869,49.063893535586914,高値,中度,63352154.75262444,42500000.0,True,30,要人手査定
19233,13112,東京都世田谷区下馬,中古マンション等,70,54.0,7.0,75000000,0.4904503696866886,1.4904503696866886,49.04503696866886,高値,中度,76758194.03886446,51500000.0,True,30,要人手査定
34768,13203,東京都武蔵野市中町,中古マンション等,40,60.0,9.0,13000000,0.49013831502580957,0.5098616849741904,-49.013831502580956,安値,中度,13001472.966841856,25500000.0,True,30,要人手査定
6077,13104,東京都新宿区新宿,中古マンション等,40,41.0,4.0,50000000,0.4901355815792714,1.4901355815792714,49.013558157927136,高値,中度,52154745.3552745,35000000.0,True,30,要人手査定
15165,13110,東京都目黒区洗足,中古マンション等,40,57.0,2.0,17000000,0.4900853114924687,0.5099146885075313,-49.00853114924687,安値,中度,19886672.85179372,39000000.0,True,30,要人手査定
26457,13118,東京都荒川区東日暮里,中古マンション等,75,5.0,4.0,120000000,0.4900426911144277,1.4900426911144278,49.004269111442774,高値,中度,117713372.59803979,79000000.0,True,30,要人手査定
38507,13220,東京都東大和市向原,中古マンション等,35,45.0,11.0,2500000,0.4900009841973302,0.5099990158026698,-49.00009841973302,安値,中度,7394985.729138712,14500000.0,True,30,要人手査定
37410,13211,東京都小平市栄町,中古マンション等,55,35.0,19.0,7500000,0.48997672300035144,0.5100232769996486,-48.99767230003514,安値,中度,11220512.093992269,22000000.0,True,30,要人手査定
34549,13202,東京都立川市曙町,中古マンション等,35,41.0,7.0,38000000,0.48989703001260254,1.4898970300126027,48.98970300126025,高値,中度,14377506.339621615,9650000.0,True,30,要人手査定
2241,13102,東京都中央区日本橋蛎殻町,中古マンション等,35,29.0,2.0,53000000,0.4898760462847738,1.4898760462847738,48.987604628477385,高値,中度,52890599.64310947,35500000.0,True,30,要人手査定
29985,13120,東京都練馬区中村南,中古マンション等,55,42.0,15.0,38000000,0.4896955092091075,1.4896955092091075,48.96955092091075,高値,中度,40221778.7486459,27000000.0,True,30,要人手査定
35892,13206,東京都府中市宮西町,中古マンション等,15,39.0,3.0,8100000,0.48966483375825726,0.5103351662417427,-48.966483375825725,安値,中度,7910195.076747012,15500000.0,True,30,要人手査定
14327,13109,東京都品川区上大崎,中古マンション等,120,19.0,8.0,200000000,0.4895686716435263,1.4895686716435264,48.95686716435263,高値,中度,283018047.61227,190000000.0,True,30,要人手査定
22605,13114,東京都中野区東中野,中古マンション等,40,57.0,7.0,33000000,0.48939195328909624,1.4893919532890962,48.939195328909626,高値,中度,33511318.949004665,22500000.0,True,30,要人手査定
17489,13111,東京都大田区山王,中古マンション等,30,8.0,11.0,44000000,0.4892640718542505,1.4892640718542505,48.926407185425056,高値,中度,41699394.011919014,28000000.0,True,30,要人手査定
11893,13108,東京都江東区越中島,中古マンション等,80,40.0,7.0,90000000,0.4891647126486193,1.4891647126486194,48.91647126486193,高値,中度,81904059.19567406,55000000.0,True,30,要人手査定
19328,13112,東京都世田谷区砧,中古マンション等,35,47.0,20.0,8100000,0.4890768716150707,0.5109231283849293,-48.90768716150707,安値,中度,12773078.209623232,25000000.0,True,30,要人手査定
13182,13109,東京都品川区西大井,中古マンション等,30,39.0,13.0,12000000,0.48898640183683273,0.5110135981631673,-48.89864018368327,安値,中度,15585914.743976602,30500000.0,True,30,要人手査定
21070,13113,東京都渋谷区渋谷,中古マンション等,55,2.0,7.0,160000000,0.48893279461848904,1.488932794618489,48.893279461848905,高値,中度,186116599.32731113,125000000.0,True,30,要人手査定
21066,13113,東京都渋谷区渋谷,中古マンション等,55,2.0,7.0,180000000,0.48893279461848904,1.488932794618489,48.893279461848905,高値,中度,186116599.32731113,125000000.0,True,30,要人手査定
22527,13114,東京都中野区中央,中古マンション等,90,28.0,5.0,160000000,0.48892044453067107,1.4889204445306712,48.89204445306711,高値,中度,119113635.56245369,80000000.0,True,30,要人手査定
38340,13218,東京都福生市北田園,中古マンション等,45,37.0,12.0,6500000,0.4888467278066059,0.5111532721933941,-48.88467278066059,安値,中度,5878262.630224032,11500000.0,True,30,要人手査定
14551,13109,東京都品川区東大井,中古マンション等,30,14.0,3.0,59000000,0.4887764995823041,1.488776499582304,48.877649958230414,高値,中度,46152071.48705143,31000000.0,True,30,要人手査定
34671,13203,東京都武蔵野市吉祥寺本町,中古マンション等,15,47.0,3.0,16000000,0.48846971735400846,0.5115302826459915,-48.84697173540084,安値,中度,11509431.35953481,22500000.0,True,30,要人手査定
4225,13103,東京都港区芝浦,中古マンション等,65,20.0,14.0,160000000,0.4884475997064404,1.4884475997064404,48.84475997064404,高値,中度,148100536.17079082,99500000.0,True,30,要人手査定
31389,13121,東京都足立区千住元町,中古マンション等,75,12.0,19.0,36000000,0.4884398764384711,1.4884398764384712,48.84398764384711,高値,中度,55072275.42822343,37000000.0,True,30,要人手査定
7314,13105,東京都文京区湯島,中古マンション等,45,9.0,4.0,90000000,0.48842992728004,1.48842992728004,48.842992728004,高値,中度,94515300.38228254,63500000.0,True,30,要人手査定
14189,13109,東京都品川区大崎,中古マンション等,35,25.0,9.0,40000000,0.4882914061320947,1.4882914061320947,48.82914061320947,高値,中度,43904596.48089679,29500000.0,True,30,要人手査定
21068,13113,東京都渋谷区渋谷,中古マンション等,35,48.0,8.0,49000000,0.4882277539076854,1.4882277539076854,48.82277539076854,高値,中度,43158604.86332288,29000000.0,True,30,要人手査定
17397,13111,東京都大田区蒲田,中古マンション等,35,11.0,1.0,56000000,0.48816499795545154,1.4881649979554517,48.816499795545155,高値,中度,50597609.93048535,34000000.0,True,30,要人手査定
20105,13112,東京都世田谷区三軒茶屋,中古マンション等,50,48.0,3.0,59000000,0.4880022098962048,1.4880022098962047,48.80022098962048,高値,中度,63984095.025536805,43000000.0,True,30,要人手査定
28430,13119,東京都板橋区成増,中古マンション等,50,41.0,9.0,37000000,0.48797854363039567,1.4879785436303956,48.79785436303957,高値,中度,40919409.94983588,27500000.0,True,30,要人手査定
22204,13114,東京都中野区新井,中古マンション等,70,15.0,9.0,110000000,0.4878820008084672,1.4878820008084672,48.78820008084672,高値,中度,122006324.06629431,82000000.0,True,30,要人手査定
31125,13121,東京都足立区梅田,中古マンション等,30,35.0,9.0,11000000,0.48771813188730434,1.4877181318873043,48.771813188730434,高値,中度,13240691.373797009,8900000.0,True,30,要人手査定
11176,13108,東京都江東区豊洲,中古マンション等,75,12.0,12.0,140000000,0.4876148469646713,1.4876148469646713,48.76148469646713,高値,中度,130166299.10940874,87500000.0,True,30,要人手査定
22210,13114,東京都中野区新井,中古マンション等,55,13.0,11.0,99000000,0.48757047087078337,1.4875704708707833,48.757047087078334,高値,中度,95948295.37116553,64500000.0,True,30,要人手査定
23020,13115,東京都杉並区成田東,中古マンション等,75,6.0,1.0,170000000,0.4874284832127843,1.4874284832127844,48.74284832127843,高値,中度,145024277.11324647,97500000.0,True,30,要人手査定
25590,13117,東京都北区赤羽北,中古マンション等,20,35.0,6.0,8000000,0.4874163229547003,0.5125836770452997,-48.741632295470026,安値,中度,8713922.509770095,17000000.0,True,30,要人手査定
2969,13103,東京都港区南青山,中古マンション等,80,25.0,12.0,230000000,0.48729340385185244,1.4872934038518524,48.729340385185246,高値,中度,223094010.57777786,150000000.0,True,30,要人手査定
3458,13103,東京都港区台場,中古マンション等,65,20.0,3.0,120000000,0.4872092690129629,0.5127907309870371,-48.72092690129629,安値,中度,107686053.50727779,210000000.0,True,30,要人手査定
1231,13102,東京都中央区勝どき,中古マンション等,50,3.0,1.0,130000000,0.4871821476808131,1.4871821476808131,48.71821476808131,高値,中度,142025895.10351765,95500000.0,True,30,要人手査定
36909,13209,東京都町田市小山町,中古マンション等,60,29.0,5.0,20000000,0.48698178280893034,0.5130182171910697,-48.69817828089303,安値,中度,19751201.36185618,38500000.0,True,30,要人手査定
21120,13113,東京都渋谷区恵比寿南,中古マンション等,80,52.0,4.0,120000000,0.48697011342467783,1.4869701134246778,48.69701134246778,高値,中度,119701094.13068657,80500000.0,True,30,要人手査定
19335,13112,東京都世田谷区砧,中古マンション等,20,35.0,15.0,7400000,0.4869476282801178,0.5130523717198822,-48.694762828011775,安値,中度,7695785.575798233,15000000.0,True,30,要人手査定
22568,13114,東京都中野区中野,中古マンション等,75,24.0,9.0,110000000,0.4868925209950207,1.4868925209950206,48.68925209950207,高値,中度,110030046.55363153,74000000.0,True,30,要人手査定
12538,13108,東京都江東区東雲,中古マンション等,25,12.0,5.0,35000000,0.48684160750618977,1.4868416075061897,48.68416075061898,高値,中度,41631565.01017331,28000000.0,True,30,要人手査定
24320,13116,東京都豊島区南池袋,中古マンション等,50,11.0,1.0,130000000,0.48662164797641766,1.4866216479764176,48.662164797641765,高値,中度,123389596.78204267,83000000.0,True,30,要人手査定
28583,13119,東京都板橋区南町,中古マンション等,15,33.0,11.0,12000000,0.48645600531207656,1.4864560053120766,48.645600531207656,高値,中度,11891648.042496612,8000000.0,True,30,要人手査定
14518,13109,東京都品川区西品川,中古マンション等,15,35.0,10.0,11000000,0.4863903881793145,0.5136096118206855,-48.63903881793145,安値,中度,11299411.460055081,22000000.0,True,30,要人手査定
38244,13215,東京都国立市富士見台,中古マンション等,45,34.0,11.0,16000000,0.4862093263209745,0.5137906736790255,-48.62093263209745,安値,中度,15156824.873531252,29500000.0,True,30,要人手査定
24686,13116,東京都豊島区東池袋,中古マンション等,75,10.0,8.0,120000000,0.48614323113933894,1.486143231139339,48.61432311393389,高値,中度,148614323.1139339,100000000.0,True,30,要人手査定
19544,13112,東京都世田谷区三宿,中古マンション等,80,48.0,13.0,69000000,0.4861246961127571,1.486124696112757,48.61246961127571,高値,中度,86195232.37453991,58000000.0,True,30,要人手査定
35175,13204,東京都三鷹市井口,中古マンション等,25,25.0,23.0,42000000,0.4858767748445375,0.5141232251554625,-48.58767748445375,安値,中度,20564929.0062185,40000000.0,True,30,要人手査定
39357,13227,東京都羽村市神明台,中古マンション等,80,20.0,12.0,27000000,0.4857199825627536,1.4857199825627536,48.571998256275364,高値,中度,23771519.721004058,16000000.0,True,30,要人手査定
94,13101,東京都千代田区神田東松下町,中古マンション等,70,24.0,4.0,98000000,0.4854912351721379,0.5145087648278621,-48.549123517213786,安値,中度,97756665.31729381,190000000.0,True,30,要人手査定
2860,13103,東京都港区海岸,中古マンション等,15,51.0,6.0,8400000,0.4854668252137891,0.5145331747862109,-48.54668252137891,安値,中度,9004330.558758691,17500000.0,True,30,要人手査定
37078,13209,東京都町田市藤の台,中古マンション等,45,55.0,22.0,13000000,0.48537060003958793,1.4853706000395879,48.53706000395879,高値,中度,12922724.220344415,8700000.0,True,30,要人手査定
9200,13107,東京都墨田区吾妻橋,中古マンション等,40,54.0,2.0,25000000,0.4853470423139261,1.4853470423139261,48.53470423139261,高値,中度,25993573.240493707,17500000.0,True,30,要人手査定
3246,13103,東京都港区西新橋,中古マンション等,60,7.0,6.0,190000000,0.4852371297656016,0.5147628702343984,-48.52371297656016,安値,中度,102952574.04687968,200000000.0,True,30,要人手査定
3245,13103,東京都港区西新橋,中古マンション等,60,7.0,6.0,200000000,0.4852371297656016,0.5147628702343984,-48.52371297656016,安値,中度,102952574.04687968,200000000.0,True,30,要人手査定
20200,13112,東京都世田谷区玉川,中古マンション等,70,7.0,6.0,190000000,0.48518998978883165,1.4851899897888317,48.51899897888317,高値,中度,163370898.87677148,110000000.0,True,30,要人手査定
5178,13104,東京都新宿区四谷,中古マンション等,75,2.0,4.0,240000000,0.48510665469563874,1.4851066546956389,48.510665469563875,高値,中度,259893664.57173678,175000000.0,True,30,要人手査定
30997,13121,東京都足立区千住寿町,中古マンション等,25,38.0,9.0,10000000,0.4850676414207153,1.4850676414207153,48.50676414207153,高値,中度,11509274.221010543,7750000.0,True,30,要人手査定
15338,13110,東京都目黒区東山,中古マンション等,95,7.0,8.0,250000000,0.48504566831538043,1.4850456683153805,48.50456683153804,高値,中度,245032535.27203777,165000000.0,True,30,要人手査定
39361,13227,東京都羽村市神明台,中古マンション等,90,23.0,18.0,19000000,0.4848655248791822,1.4848655248791822,48.486552487918225,高値,中度,21530550.110748142,14500000.0,True,30,要人手査定
44,13101,東京都千代田区平河町,中古マンション等,30,47.0,4.0,31000000,0.4847997128187118,1.4847997128187118,48.47997128187118,高値,中度,30438394.112783592,20500000.0,True,30,要人手査定
4054,13103,東京都港区赤坂,中古マンション等,80,17.0,7.0,250000000,0.48469687132846667,1.4846968713284667,48.469687132846666,高値,中度,289515889.909051,195000000.0,True,30,要人手査定
18984,13112,東京都世田谷区下馬,中古マンション等,80,3.0,9.0,160000000,0.4846884244110259,1.4846884244110259,48.46884244110259,高値,中度,163315726.68521285,110000000.0,True,30,要人手査定
23753,13115,東京都杉並区荻窪,中古マンション等,30,5.0,18.0,37000000,0.4846330746212165,1.4846330746212164,48.463307462121655,高値,中度,42312042.62670467,28500000.0,True,30,要人手査定
13390,13109,東京都品川区北品川,中古マンション等,70,21.0,13.0,120000000,0.48462855249224446,1.4846285524922445,48.46285524922445,高値,中度,126193426.96184078,85000000.0,True,30,要人手査定
17187,13111,東京都大田区大森北,中古マンション等,55,47.0,5.0,46000000,0.48459946119563546,1.4845994611956355,48.45994611956355,高値,中度,46022583.2970647,31000000.0,True,30,要人手査定
38297,13218,東京都福生市大字福生,中古マンション等,20,35.0,2.0,4100000,0.48459603518667926,0.5154039648133207,-48.459603518667926,安値,中度,3917070.1325812377,7600000.0,True,30,要人手査定
34097,13201,東京都八王子市子安町,中古マンション等,75,16.0,1.0,95000000,0.48443359448131856,1.4844335944813185,48.44335944813186,高値,中度,71995029.33234395,48500000.0,True,30,要人手査定
39332,13225,東京都稲城市若葉台,中古マンション等,95,11.0,6.0,72000000,0.48425571469416423,1.4842557146941642,48.425571469416425,高値,中度,75697041.44940238,51000000.0,True,30,要人手査定
13113,13109,東京都品川区上大崎,中古マンション等,80,56.0,8.0,82000000,0.48425024733008976,1.4842502473300898,48.425024733008975,高値,中度,85344389.22148016,57500000.0,True,30,要人手査定
372,13101,東京都千代田区一番町,中古マンション等,60,56.0,1.0,120000000,0.4841997706606828,1.4841997706606829,48.419977066068284,高値,中度,97957184.86360507,66000000.0,True,30,要人手査定
17144,13111,東京都大田区大森北,中古マンション等,35,7.0,12.0,54000000,0.4841716931213933,1.4841716931213933,48.41716931213933,高値,中度,48977665.87300598,33000000.0,True,30,要人手査定
37908,13213,東京都東村山市栄町,中古マンション等,40,47.0,8.0,18000000,0.48397079577210483,1.483970795772105,48.397079577210484,高値,中度,15433296.27602989,10400000.0,True,30,要人手査定
38257,13215,東京都国立市中,中古マンション等,55,27.0,9.0,47000000,0.4839141441882127,1.4839141441882127,48.39141441882127,高値,中度,51936995.046587445,35000000.0,True,30,要人手査定
34389,13202,東京都立川市上砂町,中古マンション等,65,33.0,9.0,17000000,0.48373801571371866,0.5162619842862813,-48.373801571371864,安値,中度,16778514.489304144,32500000.0,True,30,要人手査定
3356,13103,東京都港区三田,中古マンション等,90,17.0,5.0,400000000,0.48372523035368364,1.4837252303536836,48.37252303536837,高値,中度,445117569.1061051,300000000.0,True,30,要人手査定
23994,13115,東京都杉並区浜田山,中古マンション等,130,37.0,10.0,140000000,0.4834251296237328,1.4834251296237329,48.34251296237328,高値,中度,130541411.40688848,88000000.0,True,30,要人手査定
35086,13204,東京都三鷹市下連雀,中古マンション等,85,19.0,2.0,120000000,0.4834150105218388,1.4834150105218387,48.34150105218388,高値,中度,94196853.16813676,63500000.0,True,30,要人手査定
38029,13214,東京都国分寺市東戸倉,中古マンション等,50,40.0,13.0,28000000,0.4832228032685253,0.5167771967314747,-48.32228032685253,安値,中度,17053647.492138665,33000000.0,True,30,要人手査定
3098,13103,東京都港区浜松町,中古マンション等,35,7.0,5.0,90000000,0.48293101614403644,1.4829310161440363,48.293101614403646,高値,中度,106771033.16237062,72000000.0,True,30,要人手査定
27646,13119,東京都板橋区加賀,中古マンション等,110,43.0,7.0,72000000,0.4829020554299247,1.4829020554299246,48.29020554299247,高値,中度,71920749.68835135,48500000.0,True,30,要人手査定
32386,13122,東京都葛飾区東新小岩,中古マンション等,45,36.0,2.0,44000000,0.48271368153185046,1.4827136815318505,48.271368153185044,高値,中度,39291912.56059404,26500000.0,True,30,要人手査定
35682,13206,東京都府中市浅間町,中古マンション等,35,32.0,18.0,13000000,0.4826699131752232,0.5173300868247769,-48.26699131752232,安値,中度,12933252.17061942,25000000.0,True,30,要人手査定
9169,13107,東京都墨田区菊川,中古マンション等,85,34.0,2.0,78000000,0.482611715836687,1.482611715836687,48.2611715836687,高値,中度,93404538.09771128,63000000.0,True,30,要人手査定
35064,13204,東京都三鷹市下連雀,中古マンション等,30,20.0,5.0,24000000,0.4826060901127776,0.5173939098872223,-48.26060901127776,安値,中度,22506635.080094174,43500000.0,True,30,要人手査定
7251,13105,東京都文京区湯島,中古マンション等,50,6.0,5.0,92000000,0.48250861530296535,1.4825086153029654,48.25086153029653,高値,中度,114894417.68597981,77500000.0,True,30,要人手査定
1401,13102,東京都中央区湊,中古マンション等,120,9.0,6.0,430000000,0.4825064791768363,1.4825064791768363,48.25064791768363,高値,中度,385451684.58597744,260000000.0,True,30,要人手査定
37167,13210,東京都小金井市中町,中古マンション等,20,32.0,8.0,11000000,0.48248191854573946,0.5175180814542605,-48.248191854573946,安値,中度,9574084.50690382,18500000.0,True,30,要人手査定
34371,13202,東京都立川市一番町,中古マンション等,70,27.0,12.0,12000000,0.4824721876217989,0.5175278123782011,-48.24721876217989,安値,中度,17595945.620858837,34000000.0,True,30,要人手査定
17113,13111,東京都大田区石川町,中古マンション等,65,21.0,6.0,86000000,0.48242009968552835,1.4824200996855283,48.242009968552836,高値,中度,81533105.48270406,55000000.0,True,30,要人手査定
34913,13203,東京都武蔵野市西久保,中古マンション等,20,32.0,14.0,12000000,0.4815839521163174,0.5184160478836826,-48.158395211631735,安値,中度,11923569.1013247,23000000.0,True,30,要人手査定
3176,13103,東京都港区六本木,中古マンション等,65,14.0,3.0,380000000,0.4814018925114698,1.4814018925114698,48.14018925114698,高値,中度,318501406.889966,215000000.0,True,30,要人手査定
13514,13109,東京都品川区北品川,中古マンション等,65,11.0,6.0,190000000,0.48101055278582816,1.4810105527858282,48.10105527858282,高値,中度,162911160.8064411,110000000.0,True,30,要人手査定
66,13101,東京都千代田区平河町,中古マンション等,75,46.0,2.0,110000000,0.4810071880034081,1.4810071880034081,48.10071880034081,高値,中度,119221078.63427435,80500000.0,True,30,要人手査定
28883,13120,東京都練馬区立野町,中古マンション等,80,17.0,15.0,89000000,0.4809881604544821,1.4809881604544821,48.09881604544821,高値,中度,79232866.5843148,53500000.0,True,30,要人手査定
17761,13111,東京都大田区西蒲田,中古マンション等,35,20.0,8.0,34000000,0.4808291085053703,1.4808291085053704,48.08291085053703,高値,中度,37020727.71263426,25000000.0,True,30,要人手査定
26255,13118,東京都荒川区東尾久,中古マンション等,30,39.0,15.0,14000000,0.48078708058804875,0.5192129194119512,-48.07870805880488,安値,中度,14018748.824122684,27000000.0,True,30,要人手査定
18547,13112,東京都世田谷区代田,中古マンション等,65,57.0,3.0,46000000,0.4807378079565185,0.5192621920434816,-48.07378079565185,安値,中度,27780527.27432626,53500000.0,True,30,要人手査定
30999,13121,東京都足立区千住関屋町,中古マンション等,65,47.0,11.0,30000000,0.48067282711939957,1.4806728271193996,48.06728271193996,高値,中度,39978166.33222379,27000000.0,True,30,要人手査定
26770,13118,東京都荒川区西日暮里,中古マンション等,60,33.0,3.0,63000000,0.4806454422721769,1.4806454422721769,48.064544227217695,高値,中度,63667754.01770361,43000000.0,True,30,要人手査定
34883,13203,東京都武蔵野市西久保,中古マンション等,20,36.0,13.0,13000000,0.48056709441793644,0.5194329055820636,-48.05670944179364,安値,中度,9869225.206059208,19000000.0,True,30,要人手査定
